date,0,460105,460106,460107,460108,469021,469023
2017-10-11,0.0000,0.1280,0.4049,0.1756,0.2914,0.0001,0.0000
2017-10-12,0.0000,0.1260,0.4119,0.1705,0.2916,0.0001,0.0000
2017-10-13,0.0000,0.1207,0.4090,0.1795,0.2907,0.0000,0.0000
2017-10-14,0.0000,0.1157,0.4039,0.1917,0.2886,0.0000,0.0000
2017-10-15,0.0000,0.1083,0.3909,0.2086,0.2921,0.0001,0.0000
2017-10-16,0.0000,0.1288,0.3967,0.1864,0.2880,0.0000,0.0000
2017-10-17,0.0000,0.1158,0.4110,0.1763,0.2969,0.0000,0.0000
2017-10-18,0.0000,0.1255,0.4161,0.1704,0.2880,0.0000,0.0000
2017-10-19,0.0000,0.1277,0.4151,0.1705,0.2867,0.0000,0.0000
2017-10-20,0.0000,0.1241,0.4123,0.1766,0.2869,0.0000,0.0000
2017-10-21,0.0000,0.1195,0.4016,0.1942,0.2847,0.0000,0.0000
2017-10-22,0.0000,0.1250,0.4018,0.1902,0.2830,0.0000,0.0000
2017-10-23,0.0000,0.1288,0.4072,0.1738,0.2902,0.0000,0.0000
2017-10-24,0.0000,0.1289,0.4105,0.1729,0.2876,0.0000,0.0000
2017-10-25,0.0000,0.1267,0.4104,0.1682,0.2948,0.0000,0.0000
2017-10-26,0.0000,0.1290,0.4074,0.1693,0.2944,0.0000,0.0000
2017-10-27,0.0000,0.1254,0.4080,0.1773,0.2893,0.0000,0.0000
2017-10-28,0.0000,0.1164,0.3957,0.1945,0.2934,0.0000,0.0000
2017-10-29,0.0000,0.1238,0.4007,0.1890,0.2864,0.0000,0.0000
2017-10-30,0.0000,0.1305,0.4059,0.1726,0.2910,0.0000,0.0000
2017-10-31,0.0000,0.1288,0.4035,0.1755,0.2921,0.0000,0.0000
